Objective = 1305.83
Vehicle    Node    Arrival Time
1    0    5.966
1    66    15.0
1    81    27.696
1    176    32.146
1    36    37.495
1    72    44.272
1    191    53.42
1    182    60.491
1    146    66.429
1    22    82.119
1    42    100.719
1    132    111.0
1    152    116.543
1    20    137.0
1    15    160.242
1    130    170.0
1    125    185.796
1    55    206.317
1    54    211.0
1    165    222.831
1    53    235.659
1    164    244.0
1    24    251.08
1    163    261.804
1    134    275.978
1    73    305.431
1    3    324.236
1    113    329.0
1    183    338.431
1    40    350.0
1    86    367.584
1    150    383.0
1    196    400.584
1    75    477.0
1    185    502.049
1    50    521.0
1    27    534.182
1    160    554.0
1    137    567.182
1    221    576.455
2    0    186.866
2    17    188.474
2    127    194.0
2    85    326.0
2    64    338.43
2    195    346.439
2    79    365.0
2    174    371.43
2    32    386.195
2    189    390.544
2    142    413.488
2    67    497.0
2    10    512.0
2    177    518.085
2    120    545.0
2    221    554.062
3    0    10.897
3    59    22.0
3    169    33.696
3    91    172.0
3    201    182.461
3    4    190.642
3    69    210.185
3    114    217.725
3    179    243.185
3    37    271.06
3    147    287.0
3    31    459.0
3    48    487.793
3    141    492.0
3    158    506.939
3    221    517.591
4    0    71.485
4    49    74.0
4    98    89.039
4    208    100.65
4    159    107.0
4    9    148.532
4    119    161.0
4    80    375.0
4    190    387.856
4    71    491.0
4    102    498.753
4    212    508.903
4    181    524.0
4    19    559.473
4    129    574.0
4    221    579.863
5    0    77.193
5    26    83.882
5    136    92.0
5    58    118.0
5    5    129.822
5    168    145.284
5    115    156.286
5    43    412.954
5    153    429.0
5    63    444.0
5    21    456.235
5    38    461.696
5    173    466.029
5    148    473.402
5    101    477.965
5    131    483.871
5    57    496.532
5    211    506.058
5    167    529.532
5    221    544.819
6    0    44.319
6    105    50.0
6    29    64.0
6    215    73.935
6    45    79.298
6    155    89.29
6    139    97.0
6    70    133.0
6    87    153.0
6    180    156.311
6    28    168.703
6    41    173.093
6    197    178.291
6    151    198.0
6    138    201.703
6    61    263.0
6    13    269.116
6    171    286.292
6    123    290.0
6    103    373.0
6    213    380.942
6    221    385.278
7    0    94.618
7    104    96.0
7    46    119.0
7    214    125.645
7    156    152.0
7    6    233.531
7    116    238.0
7    14    268.549
7    30    297.784
7    124    301.549
7    140    308.0
7    68    361.03
7    18    367.935
7    178    385.755
7    128    395.0
7    95    457.0
7    47    465.306
7    205    476.77
7    90    483.739
7    157    498.306
7    200    512.241
7    82    537.0
7    7    555.72
7    192    568.446
7    39    574.139
7    149    579.508
7    117    587.41
7    221    596.497
8    0    1.438
8    100    6.0
8    210    25.898
8    12    100.293
8    122    105.0
8    62    124.0
8    99    132.0
8    172    144.701
8    74    153.173
8    209    157.712
8    184    186.173
8    51    211.0
8    110    236.523
8    161    244.0
8    77    248.09
8    187    260.278
8    220    269.523
8    88    339.0
8    198    350.41
8    83    369.0
8    94    378.039
8    193    402.0
8    204    411.039
8    93    474.0
8    203    488.091
8    221    494.156
9    0    57.138
9    107    66.0
9    25    84.022
9    217    95.546
9    135    102.618
9    52    136.555
9    162    153.0
9    60    235.0
9    170    247.763
9    23    252.189
9    56    273.0
9    133    278.206
9    166    306.0
9    1    321.851
9    111    328.0
9    34    352.875
9    8    376.0
9    144    385.875
9    89    402.0
9    118    409.0
9    16    414.269
9    199    421.485
9    126    433.913
9    221    437.914
10    0    277.09
10    78    279.3
10    35    300.62
10    188    312.3
10    76    329.0
10    145    333.62
10    65    343.0
10    186    353.35
10    175    360.15
10    33    365.673
10    143    380.0
10    92    411.0
10    202    417.901
10    221    432.735
11    0    1.664
11    106    10.0
11    11    24.0
11    216    32.721
11    96    46.0
11    121    57.0
11    206    64.713
11    109    72.651
11    97    96.844
11    219    105.651
11    207    129.844
11    108    215.284
11    44    229.178
11    218    241.848
11    154    252.0
11    84    444.0
11    194    451.577
11    2    468.6
11    112    486.0
11    221    499.429
