Objective = 1941.94
Vehicle    Node    Arrival Time
1    0    87.102
1    55    88.787
1    103    93.0
1    90    99.525
1    235    107.258
1    102    113.0
1    283    126.0
1    270    132.525
1    282    146.0
1    141    284.0
1    152    289.308
1    117    297.0
1    332    310.976
1    321    317.0
1    297    325.644
1    136    337.0
1    91    353.0
1    316    369.157
1    271    386.0
1    43    510.669
1    30    534.0
1    223    543.669
1    166    554.0
1    210    567.0
1    346    574.347
1    7    612.0
1    66    621.0
1    5    631.998
1    187    645.0
1    246    654.0
1    185    663.0
1    361    669.274
2    0    32.676
2    150    37.0
2    176    51.0
2    356    62.123
2    330    70.0
2    151    161.0
2    78    182.583
2    71    187.052
2    331    194.0
2    258    208.0
2    251    220.052
2    58    245.448
2    26    252.685
2    238    260.0
2    206    268.152
2    134    477.0
2    314    485.839
2    361    493.101
3    0    166.898
3    165    176.0
3    162    185.841
3    161    194.896
3    345    209.0
3    342    218.267
3    341    227.896
3    156    304.0
3    133    316.282
3    336    325.901
3    313    349.282
3    48    553.112
3    228    562.0
3    361    567.059
4    0    82.752
4    38    89.512
4    33    96.863
4    218    116.0
4    213    123.541
4    97    136.0
4    65    143.979
4    277    163.282
4    245    176.979
4    72    313.0
4    178    320.007
4    127    329.726
4    252    346.0
4    358    351.673
4    307    362.726
4    59    453.104
4    113    462.0
4    239    474.534
4    51    482.855
4    293    495.0
4    231    503.0
4    144    521.0
4    36    527.65
4    324    539.035
4    75    542.787
4    216    551.905
4    8    558.458
4    255    562.732
4    188    589.0
4    124    611.0
4    304    616.697
4    50    652.423
4    99    661.0
4    230    675.0
4    279    678.951
4    361    688.301
5    0    17.258
5    168    22.0
5    56    44.475
5    348    55.0
5    73    68.179
5    236    73.0
5    96    83.0
5    253    96.458
5    60    109.076
5    276    116.0
5    240    133.0
5    131    189.0
5    311    196.869
5    10    201.976
5    190    217.0
5    80    308.174
5    145    315.288
5    260    325.203
5    13    331.654
5    325    346.0
5    193    357.925
5    361    367.516
6    0    6.714
6    128    9.0
6    308    23.102
6    25    124.65
6    205    135.0
6    9    181.086
6    189    187.0
6    139    342.0
6    32    359.747
6    319    368.497
6    118    375.0
6    212    381.774
6    146    390.0
6    298    395.568
6    326    403.715
6    11    521.417
6    24    525.296
6    191    535.117
6    42    538.89
6    204    543.056
6    104    565.0
6    222    571.89
6    284    598.0
6    69    652.0
6    110    659.929
6    249    685.0
6    290    692.929
6    361    703.256
7    0    105.605
7    108    115.0
7    159    120.232
7    288    136.99
7    339    151.934
7    119    182.0
7    299    195.892
7    29    219.515
7    109    227.715
7    209    240.0
